DATE,OPEN,HIGH,LOW,CLOSE,VOL,OI
06/07/2011,273.75,281.75,263.75,274.62,13670.00,1
06/14/2011,274.62,286.75,268.75,280.25,15619.00,1
06/21/2011,280.75,287.25,269.25,280.75,4033.00,1
06/28/2011,281.50,287.00,268.25,280.38,20526.00,1
07/05/2011,280.88,292.50,270.75,284.00,31210.00,1
07/12/2011,283.50,290.00,275.00,284.38,21294.00,1
07/19/2011,286.88,292.50,278.75,288.12,18551.00,1
07/26/2011,288.12,295.75,276.25,288.50,16503.00,1
08/02/2011,289.25,292.50,278.00,287.75,15363.00,1
08/09/2011,284.50,294.00,280.50,287.88,17608.00,1
08/16/2011,291.62,300.00,280.00,292.50,17500.00,1
08/23/2011,292.50,298.75,278.75,291.88,16721.00,1
08/30/2011,290.62,297.00,282.25,291.00,11482.00,1
09/06/2011,292.25,300.75,282.50,293.50,15349.00,1
09/13/2011,293.50,300.00,282.50,294.38,10653.00,1
09/20/2011,294.38,302.50,286.25,295.62,18513.00,1
09/27/2011,295.62,304.25,286.25,296.50,9540.00,1
10/04/2011,296.50,303.25,287.50,297.25,7855.00,1
10/11/2011,297.25,305.75,263.75,299.12,6005.00,1
10/18/2011,300.38,308.00,287.50,300.25,8155.00,1
10/25/2011,300.25,305.00,290.00,300.00,4825.00,1
11/01/2011,300.00,305.75,285.75,298.25,8554.00,1
11/08/2011,297.00,298.75,280.00,292.50,5645.00,1
11/15/2011,293.75,300.00,280.00,293.12,3620.00,1
11/22/2011,293.12,297.50,280.00,291.25,4125.00,1
11/29/2011,291.25,298.75,276.25,291.25,508.00,1
12/06/2011,291.25,297.50,283.75,291.88,1500.00,1
12/13/2011,291.88,302.50,290.00,297.50,4900.00,1
12/20/2011,300.50,306.75,296.25,303.62,2426.00,1
12/27/2011,300.62,307.50,300.00,305.00,1935.00,1
01/03/2012,305.00,307.50,300.50,305.00,753.00,1
01/10/2012,305.00,306.25,299.75,303.62,4100.00,1
01/17/2012,303.62,306.25,298.00,303.38,1951.00,1
01/24/2012,303.38,303.75,292.50,299.38,1635.00,1
01/31/2012,299.38,311.75,298.75,306.50,3185.00,1
02/07/2012,305.75,308.00,298.75,304.88,2475.00,1
02/14/2012,304.88,308.00,298.75,304.25,3101.00,1
02/21/2012,303.75,308.75,295.00,303.12,676.00,1
02/28/2012,303.12,302.00,289.50,297.00,3550.00,1
03/06/2012,296.25,301.25,288.25,296.25,1140.50,1
03/13/2012,295.75,300.00,282.50,293.12,7225.00,1
03/20/2012,291.12,298.50,283.75,292.62,5150.00,1
03/27/2012,292.62,295.50,285.50,292.62,13800.00,1
04/03/2012,292.12,295.00,283.00,290.88,4026.00,1
04/10/2012,289.62,290.00,280.00,286.88,9025.00,1
04/17/2012,286.88,287.50,275.00,283.12,13625.00,1
04/24/2012,283.12,285.50,271.25,280.88,9645.00,1
05/01/2012,278.38,280.00,263.75,273.75,10725.00,1
05/08/2012,272.50,273.75,255.00,266.25,9710.00,1
05/15/2012,266.25,268.75,249.25,261.50,12861.00,1
05/22/2012,260.25,265.25,248.75,258.25,17700.00,1
05/29/2012,257.00,260.00,246.25,253.75,19881.00,1
06/05/2012,252.50,253.75,240.00,246.88,16685.00,1
06/12/2012,246.88,248.75,233.75,242.50,11631.00,1
06/19/2012,243.00,250.50,232.50,243.00,18676.00,1
06/26/2012,242.50,250.00,232.50,242.50,22587.00,1
07/03/2012,242.50,248.75,232.50,241.88,21860.00,1
07/10/2012,241.88,248.75,233.00,242.50,13200.00,1
07/17/2012,243.75,249.50,232.25,243.25,21797.00,1
07/24/2012,244.50,252.00,234.50,245.38,20269.00,1
07/31/2012,246.62,257.50,239.50,250.38,15438.00,1
08/07/2012,250.38,261.25,240.75,252.88,25105.00,1
08/14/2012,255.38,263.75,248.75,258.75,20526.00,1
08/21/2012,256.25,263.75,248.25,257.88,19148.00,1
08/28/2012,257.88,261.75,246.50,256.00,19508.00,1
09/04/2012,254.75,261.25,246.25,255.62,17636.00,1
09/11/2012,255.62,260.50,245.75,255.00,7775.00,1
09/18/2012,253.75,260.00,250.00,255.62,5492.00,1
09/25/2012,257.38,263.75,248.75,257.75,10166.00,1
10/02/2012,258.50,264.50,248.75,258.50,2014.00,1
10/09/2012,259.75,265.00,245.50,257.75,12833.00,1
10/16/2012,257.75,265.00,246.25,258.12,7800.00,1
10/23/2012,260.62,265.00,246.25,258.75,5110.00,1
10/30/2012,260.00,271.25,248.75,263.12,6805.00,1
11/06/2012,261.88,270.00,247.50,261.88,6698.00,1
11/13/2012,260.62,268.75,249.00,261.38,5270.00,1
11/20/2012,261.38,265.00,247.50,259.38,4375.00,1
11/27/2012,259.38,262.50,250.00,258.75,1516.00,1
12/04/2012,261.25,271.25,255.75,266.62,4183.00,1
12/11/2012,266.62,275.00,263.75,271.88,2096.00,1
12/18/2012,269.38,270.00,258.75,265.62,1975.00,1
12/24/2012,268.12,277.50,255.00,269.38,4625.00,1
12/31/2012,268.62,276.75,255.50,268.62,653.00,1
01/08/2013,268.12,268.75,261.25,266.88,1375.00,1
01/15/2013,266.88,278.75,261.25,272.50,5700.00,1
01/22/2013,270.00,273.25,260.00,267.25,4475.00,1
01/29/2013,267.25,272.50,254.50,265.38,10095.00,1
02/05/2013,264.12,267.50,252.50,261.88,3755.00,1
02/12/2013,263.12,268.75,250.00,261.88,3770.00,1
02/19/2013,260.62,266.25,253.75,261.25,1825.00,1
02/26/2013,261.25,265.00,253.75,261.25,3235.00,1
03/05/2013,260.00,263.75,255.00,260.62,1225.00,1
03/12/2013,261.12,265.00,251.75,259.88,10990.00,1
03/19/2013,259.38,258.75,252.50,257.50,6980.00,1
03/26/2013,257.50,261.25,245.00,255.62,8250.00,1
04/02/2013,254.38,256.25,248.75,254.38,12425.00,1
04/09/2013,253.12,255.00,246.75,252.50,5727.00,1
04/16/2013,252.50,255.50,246.75,252.38,8995.00,1
04/23/2013,253.62,258.75,245.00,253.75,23574.00,1
04/30/2013,253.75,261.25,246.25,255.62,17508.00,1
05/07/2013,256.88,261.25,246.25,256.25,17676.00,1
05/14/2013,256.25,262.50,248.25,257.25,13900.00,1
05/21/2013,257.25,264.50,247.50,258.50,13645.00,1
05/28/2013,259.75,264.25,250.00,259.62,20700.00,1
06/04/2013,259.62,265.00,247.50,258.75,25150.00,1
06/11/2013,259.25,269.25,250.00,261.75,9474.00,1
06/18/2013,261.25,268.25,250.75,261.00,18630.00,1
06/25/2013,261.00,267.50,253.75,262.50,15025.00,1
07/02/2013,262.50,265.75,252.50,260.38,21173.00,1
07/09/2013,260.88,265.50,251.75,260.75,12512.00,1
07/16/2013,264.00,271.25,252.50,265.00,15791.00,1
07/23/2013,264.25,271.75,252.50,264.88,26679.00,1
07/30/2013,264.38,270.00,255.50,264.62,16350.00,1
08/06/2013,267.12,272.00,255.00,266.00,20800.00,1
08/13/2013,264.75,270.25,252.50,263.88,11525.00,1
08/20/2013,263.88,270.75,255.00,264.75,11150.00,1
08/27/2013,263.50,268.75,252.50,261.88,9737.00,1
09/03/2013,260.62,266.25,250.00,259.38,6825.00,1
09/10/2013,261.88,270.75,251.25,263.50,9238.00,1
09/17/2013,261.00,265.00,252.50,259.38,4840.00,1
09/24/2013,260.62,265.00,252.50,260.62,3710.00,1
10/01/2013,261.88,266.25,252.50,261.88,4725.00,1
10/08/2013,259.38,262.50,249.50,257.25,3970.00,1
10/15/2013,259.00,261.75,247.50,256.75,7060.00,1
10/22/2013,256.25,268.75,247.50,260.00,8850.00,1
10/29/2013,262.50,267.50,247.50,261.25,10050.00,1
11/05/2013,260.75,267.00,247.50,260.75,5355.00,1
11/12/2013,261.00,267.25,247.50,261.00,2945.50,1
11/19/2013,261.25,270.00,246.25,261.88,8390.00,1
11/26/2013,263.12,271.75,248.75,264.00,7295.00,1
12/03/2013,260.25,263.75,251.75,259.88,2651.00,1
12/10/2013,263.62,276.25,255.00,269.38,6325.00,1
12/17/2013,269.38,276.25,255.00,269.38,2078.00,1
12/24/2013,269.38,272.50,261.25,270.62,7285.00,1
12/31/2013,269.38,271.25,263.75,269.38,1528.00,1
01/07/2014,268.12,277.00,267.50,272.25,6650.00,1
01/14/2014,272.25,281.25,266.25,275.00,5800.00,1
01/21/2014,275.25,280.25,268.75,276.50,6750.00,1
01/28/2014,277.50,286.00,271.25,280.50,7590.00,1
02/04/2014,286.75,299.25,270.00,290.25,4275.00,1
02/11/2014,285.25,295.00,276.75,288.12,3470.00,1
02/18/2014,290.62,302.50,278.75,293.12,7565.00,1
02/25/2014,294.38,308.75,287.50,300.62,5300.00,1
03/04/2014,301.88,311.25,290.00,303.75,9700.00,1
03/11/2014,303.75,311.25,291.25,303.75,10250.00,1
03/18/2014,303.75,312.50,297.50,306.88,11165.00,1
03/25/2014,308.38,314.00,296.25,307.75,8832.00,1
04/01/2014,307.50,316.75,299.50,310.00,11565.00,1
04/08/2014,312.50,322.50,303.75,315.62,17644.00,1
04/15/2014,317.62,327.00,306.25,320.12,12940.00,1
04/22/2014,320.12,328.25,307.00,320.75,16975.00,1
04/29/2014,321.25,328.75,310.00,322.50,18860.00,1
05/06/2014,322.50,333.75,315.00,326.88,6350.00,1
05/13/2014,325.62,333.00,315.00,325.88,17650.00,1
05/20/2014,325.88,337.50,318.75,329.38,11985.00,1
05/27/2014,333.88,343.25,320.50,335.00,7945.00,1
06/03/2014,332.00,339.00,322.50,332.75,7850.00,1
06/10/2014,332.50,336.25,323.75,331.88,10000.00,1
06/17/2014,333.12,340.75,327.00,335.38,9180.00,1
06/24/2014,334.12,335.00,328.00,332.12,4655.00,1
07/01/2014,333.38,339.25,320.50,332.38,17060.00,1
07/08/2014,329.88,333.75,324.75,329.88,6125.00,1
07/15/2014,333.62,336.25,318.75,330.00,19075.00,1
07/22/2014,328.75,340.00,321.25,332.50,9275.00,1
07/29/2014,333.75,330.00,313.75,323.12,13342.00,1
08/05/2014,321.88,328.75,307.00,319.75,19155.00,1
08/12/2014,317.25,318.75,298.75,309.38,8675.00,1
08/19/2014,310.62,315.00,298.75,308.12,14425.00,1
08/26/2014,305.62,310.00,939.50,624.75,13048.00,1
09/02/2014,624.75,310.00,286.25,298.12,11550.00,1
09/09/2014,299.38,310.00,286.25,298.75,9175.00,1
09/16/2014,297.50,303.75,282.00,293.50,6608.00,1
09/23/2014,293.50,303.75,283.75,294.38,8575.00,1
09/30/2014,294.38,305.00,280.00,295.00,5675.00,1
10/07/2014,292.50,303.00,288.75,297.12,7130.00,1
10/14/2014,299.62,297.50,288.75,295.00,3450.00,1
10/21/2014,293.75,297.50,273.25,287.88,9925.00,1
10/28/2014,289.12,297.50,272.50,288.75,7075.00,1
11/04/2014,287.50,295.50,273.75,287.12,8025.00,1
11/11/2014,289.62,294.25,272.50,287.12,5625.00,1
11/18/2014,284.62,290.75,278.75,286.62,3685.00,1
11/25/2014,287.88,291.25,272.50,284.38,5470.00,1
12/02/2014,283.12,290.00,273.25,283.12,403.00,1
12/09/2014,280.62,288.75,273.75,281.25,1401.00,1
12/16/2014,281.75,289.25,272.50,281.75,573.00,1
12/23/2014,282.50,273.75,266.25,272.50,4669.00,1
12/30/2014,272.50,273.75,266.25,272.50,510.50,1
01/06/2015,272.50,268.75,263.75,268.75,902.00,1
01/13/2015,266.25,277.75,260.00,271.38,5037.00,1
01/20/2015,271.38,275.00,252.50,266.25,2125.00,1
01/27/2015,265.00,272.50,252.50,265.00,4085.00,1
02/03/2015,263.75,267.50,258.75,265.62,2650.00,1
02/10/2015,265.62,265.75,256.25,262.88,4076.00,1
02/17/2015,260.38,268.25,251.25,261.00,2935.00,1
02/24/2015,260.25,261.75,247.50,256.12,2530.00,1
03/03/2015,255.12,255.75,243.75,251.38,4767.00,1
03/10/2015,250.62,260.00,239.50,251.62,6925.00,1
03/17/2015,251.62,263.75,241.25,254.38,9682.00,1
03/24/2015,254.38,261.25,238.75,252.50,8825.00,1
03/31/2015,250.00,261.25,241.75,252.12,3655.00,1
04/07/2015,253.38,257.50,240.75,251.88,9875.00,1
04/14/2015,251.88,261.25,238.75,253.12,13091.00,1
04/21/2015,251.88,260.00,238.75,251.25,12785.00,1
04/28/2015,253.75,265.00,241.25,256.25,16534.00,1
05/05/2015,255.00,262.25,247.50,257.38,9315.00,1
05/12/2015,257.38,262.50,246.25,256.25,13598.00,1
05/19/2015,256.25,262.50,246.25,255.62,9525.00,1
05/26/2015,256.88,264.25,246.25,257.75,10435.00,1
06/02/2015,259.00,263.75,242.50,255.62,6760.00,1
06/09/2015,253.12,258.75,241.25,251.88,10355.00,1
06/16/2015,253.88,261.50,240.00,253.00,10645.00,1
06/23/2015,251.00,257.50,240.00,250.00,12500.00,1
06/30/2015,250.50,258.00,238.00,249.25,6457.50,1
07/07/2015,250.00,257.00,238.75,249.12,9425.00,1
07/14/2015,249.12,252.50,230.00,243.75,16260.00,1
07/21/2015,242.50,249.50,223.75,238.50,21180.00,1
07/28/2015,238.50,249.50,223.75,238.50,21180.00,1
08/04/2015,237.25,242.50,221.25,233.12,7815.00,1
08/11/2015,232.38,239.25,225.00,233.00,16000.00,1
08/18/2015,231.75,238.75,218.50,231.12,11650.00,1
08/25/2015,231.38,229.50,214.50,223.88,8187.50,1
09/01/2015,224.38,228.75,216.25,223.75,9550.00,1
09/08/2015,226.25,232.50,213.75,225.00,8070.00,1
09/15/2015,223.75,228.75,215.00,223.50,9150.00,1
09/22/2015,223.50,225.50,205.00,219.00,5665.00,1
09/29/2015,217.75,233.75,210.00,225.00,7065.00,1
10/06/2015,226.25,233.00,202.50,221.50,8570.00,1
10/13/2015,220.25,232.50,207.50,222.50,5820.00,1
10/20/2015,223.00,227.25,208.00,221.00,4650.00,1
10/27/2015,220.50,230.00,210.00,223.12,8020.00,1
11/03/2015,221.88,226.25,196.25,216.25,9395.00,1
11/10/2015,215.00,230.00,215.00,225.00,1936.00,1
11/17/2015,227.50,223.75,210.00,220.00,6730.00,1
11/24/2015,220.00,217.50,201.25,211.88,2050.00,1
12/01/2015,211.88,217.50,201.25,211.88,2050.00,1
12/08/2015,209.38,217.50,202.50,211.88,5926.00,1
12/15/2015,211.88,220.00,206.25,215.62,6615.00,1
12/22/2015,215.62,221.25,202.50,215.00,2726.00,1
12/29/2015,211.75,218.00,201.00,211.75,90.50,1
01/05/2016,208.25,214.50,199.50,208.25,890.50,1
01/12/2016,217.50,210.00,198.75,204.38,1256.00,1
01/19/2016,214.88,224.25,205.00,218.00,6325.00,1
01/26/2016,217.50,217.50,207.50,214.38,2401.00,1
02/02/2016,213.12,215.00,197.50,210.00,4300.00,1
02/09/2016,208.12,215.00,200.00,210.00,8120.00,1
02/16/2016,210.50,215.50,198.75,209.88,1802.00,1
02/23/2016,209.88,215.50,198.75,209.88,1802.00,1
03/01/2016,209.38,210.75,197.50,206.62,12325.00,1
03/08/2016,205.38,208.75,201.25,206.25,6525.00,1
03/15/2016,206.25,210.00,198.25,206.00,11070.00,1
03/22/2016,208.50,216.25,198.75,211.25,9483.00,1
03/29/2016,210.00,212.50,197.50,207.50,5700.00,1
04/05/2016,210.00,215.00,193.75,208.75,6690.00,1
04/12/2016,203.75,212.50,194.00,205.12,11452.00,1
04/19/2016,206.38,210.00,192.50,204.38,4805.00,1
04/26/2016,201.88,205.00,180.00,195.62,6710.00,1
05/03/2016,193.12,201.25,182.50,193.75,5731.00,1
05/10/2016,197.50,202.50,176.25,193.12,5585.00,1
05/17/2016,193.12,206.25,185.00,198.12,4045.00,1
05/24/2016,198.12,200.00,177.50,191.25,8750.00,1
05/31/2016,190.75,202.00,173.75,190.12,9460.00,1
06/07/2016,191.88,201.25,177.25,192.38,9188.00,1
06/14/2016,191.12,201.25,172.50,190.00,8310.00,1
06/21/2016,190.00,204.50,176.75,193.12,10535.00,1
06/28/2016,193.12,203.75,179.25,194.00,23660.00,1
07/05/2016,197.75,212.00,181.25,200.38,29025.00,1
07/12/2016,196.62,203.75,182.50,195.00,18530.00,1
07/19/2016,197.50,208.75,184.25,199.00,9110.00,1
07/26/2016,199.00,212.50,182.25,199.62,12530.00,1
08/02/2016,198.38,213.75,182.50,200.62,19092.00,1
08/09/2016,200.12,189.50,173.75,183.88,5500.00,1
08/16/2016,183.88,214.50,184.25,201.62,21702.00,1
08/23/2016,202.12,211.25,185.00,200.00,22333.00,1
08/30/2016,200.00,212.50,188.75,202.50,12335.00,1
09/06/2016,201.25,208.75,185.00,198.75,13925.00,1
09/13/2016,197.50,207.00,187.50,198.50,14810.00,1
09/20/2016,199.75,203.25,190.00,197.25,7075.00,1
09/27/2016,197.25,203.75,187.50,196.88,8200.00,1
10/04/2016,198.12,203.75,186.25,196.88,8950.00,1
10/11/2016,197.38,549.00,185.00,369.12,9050.00,1
10/18/2016,368.62,210.00,186.75,200.25,8050.00,1
10/25/2016,200.25,210.00,187.25,200.50,11755.00,1
11/01/2016,199.25,206.25,185.00,196.88,5925.00,1
11/08/2016,198.12,208.75,185.00,200.00,5575.00,1
11/15/2016,199.50,207.00,191.25,200.75,4650.00,1
11/22/2016,200.00,207.50,196.25,202.50,3975.00,1
11/29/2016,202.50,207.50,196.25,202.50,3975.00,1
12/06/2016,203.75,210.00,190.00,201.25,15050.00,1
12/13/2016,201.25,210.00,197.00,205.38,7485.00,1
12/20/2016,204.12,207.50,194.25,201.50,4250.00,1
12/27/2016,201.50,207.50,194.25,201.50,4250.00,1
01/03/2017,202.75,222.50,198.75,211.88,2275.00,1
01/10/2017,214.38,216.75,208.50,215.12,750.00,1
01/17/2017,212.88,221.50,212.50,219.00,4450.00,1
01/24/2017,217.50,220.00,211.25,217.50,2027.00,1
01/31/2017,217.50,221.25,215.00,219.38,676.00,1
02/07/2017,219.38,211.25,200.25,206.38,3400.00,1
02/14/2017,210.12,216.25,202.50,212.50,2625.00,1
02/21/2017,209.75,219.75,203.25,212.62,6320.00,1
02/28/2017,212.88,220.00,211.25,217.50,5000.00,1
03/07/2017,216.25,218.75,203.75,212.50,6851.00,1
