DATE,OPEN,HIGH,LOW,CLOSE,VOL,OI
2/26/2015,2279881,2279881,2279881,2279881,1,1
2/27/2015,2271307,2271307,2271307,2271307,1,1
3/2/2015,2271982,2271982,2271982,2271982,1,1
3/3/2015,2259445,2259445,2259445,2259445,1,1
3/4/2015,2251899,2251899,2251899,2251899,1,1
3/5/2015,2252640,2252640,2252640,2252640,1,1
3/6/2015,2252959,2252959,2252959,2252959,1,1
3/9/2015,2260551,2260551,2260551,2260551,1,1
3/10/2015,2258221,2258221,2258221,2258221,1,1
3/11/2015,2273864,2273864,2273864,2273864,1,1
3/12/2015,2276673,2276673,2276673,2276673,1,1
3/13/2015,2274498,2274498,2274498,2274498,1,1
3/16/2015,2268329,2268329,2268329,2268329,1,1
3/17/2015,2272917,2272917,2272917,2272917,1,1
3/18/2015,2277539,2277539,2277539,2277539,1,1
3/19/2015,2280329,2280329,2280329,2280329,1,1
3/20/2015,2283722,2283722,2283722,2283722,1,1
3/23/2015,2297136,2297136,2297136,2297136,1,1
3/24/2015,2304041,2304041,2304041,2304041,1,1
3/25/2015,2318791,2318791,2318791,2318791,1,1
3/26/2015,2325590,2325590,2325590,2325590,1,1
3/27/2015,2310491,2310491,2310491,2310491,1,1
3/30/2015,2309740,2309740,2309740,2309740,1,1
3/31/2015,2306469,2306469,2306469,2306469,1,1
4/1/2015,2296238,2296238,2296238,2296238,1,1
4/2/2015,2291184,2291184,2291184,2291184,1,1
4/3/2015,2291869,2291869,2291869,2291869,1,1
4/6/2015,2291869,2291869,2291869,2291869,1,1
4/7/2015,2294709,2294709,2294709,2294709,1,1
4/8/2015,2299816,2299816,2299816,2299816,1,1
4/9/2015,2295904,2295904,2295904,2295904,1,1
4/10/2015,2302295,2302295,2302295,2302295,1,1
4/13/2015,2308344,2308344,2308344,2308344,1,1
4/14/2015,2308942,2308942,2308942,2308942,1,1
4/15/2015,2305013,2305013,2305013,2305013,1,1
4/16/2015,2282928,2282928,2282928,2282928,1,1
4/17/2015,2270878,2270878,2270878,2270878,1,1
4/20/2015,2274023,2274023,2274023,2274023,1,1
4/21/2015,2266798,2266798,2266798,2266798,1,1
4/22/2015,2265182,2265182,2265182,2265182,1,1
4/23/2015,2265636,2265636,2265636,2265636,1,1
4/24/2015,2268726,2268726,2268726,2268726,1,1
4/27/2015,2257162,2257162,2257162,2257162,1,1
4/28/2015,2258291,2258291,2258291,2258291,1,1
4/29/2015,2257956,2257956,2257956,2257956,1,1
4/30/2015,2245533,2245533,2245533,2245533,1,1
5/1/2015,2242739,2242739,2242739,2242739,1,1
5/4/2015,2234518,2234518,2234518,2234518,1,1
5/5/2015,2235788,2235788,2235788,2235788,1,1
5/6/2015,2215168,2215168,2215168,2215168,1,1
5/7/2015,2212108,2212108,2212108,2212108,1,1
5/8/2015,2196056,2196056,2196056,2196056,1,1
5/11/2015,2196481,2196481,2196481,2196481,1,1
5/12/2015,2195076,2195076,2195076,2195076,1,1
5/13/2015,2190589,2190589,2190589,2190589,1,1
5/14/2015,2182735,2182735,2182735,2182735,1,1
5/15/2015,2185299,2185299,2185299,2185299,1,1
5/18/2015,2185844,2185844,2185844,2185844,1,1
5/19/2015,2186774,2186774,2186774,2186774,1,1
5/20/2015,2166631,2166631,2166631,2166631,1,1
5/21/2015,2148217,2148217,2148217,2148217,1,1
5/22/2015,2151112,2151112,2151112,2151112,1,1
5/26/2015,2153805,2153805,2153805,2153805,1,1
5/27/2015,2157015,2157015,2157015,2157015,1,1
5/28/2015,2156339,2156339,2156339,2156339,1,1
5/29/2015,2139361,2139361,2139361,2139361,1,1
6/1/2015,2140192,2140192,2140192,2140192,1,1
6/2/2015,2119661,2119661,2119661,2119661,1,1
6/3/2015,2121049,2121049,2121049,2121049,1,1
6/4/2015,2125280,2125280,2125280,2125280,1,1
6/5/2015,2128338,2128338,2128338,2128338,1,1
6/8/2015,2132719,2132719,2132719,2132719,1,1
