DATE,OPEN,HIGH,LOW,CLOSE,VOL,OI
05/04/2010,123.5,130.0,125.0,127.5,1135,1
05/11/2010,127.5,135.0,120.0,127.5,2175,1
05/18/2010,127.5,138.0,120.0,129.0,1950,1
05/25/2010,129.0,130.0,125.0,127.5,1435,1
06/01/2010,127.5,133.0,120.0,126.5,7800,1
06/08/2010,126.5,135.0,115.0,125.0,3000,1
06/15/2010,125.0,135.0,120.0,127.5,2800,1
06/22/2010,127.5,135.0,120.0,127.5,8850,1
06/29/2010,127.5,135.0,120.0,127.5,2550,1
07/06/2010,127.5,135.0,120.0,127.5,1,1
07/13/2010,127.5,135.0,120.0,127.5,2525,1
07/20/2010,127.5,135.0,120.0,127.5,8450,1
07/27/2010,127.5,135.0,120.0,127.5,10175,1
08/03/2010,127.5,135.0,123.0,129.0,18850,1
08/10/2010,129.0,140.0,122.0,131.0,6600,1
08/17/2010,131.0,145.0,125.0,135.0,7750,1
08/24/2010,135.0,145.0,130.0,137.5,8500,1
08/31/2010,137.5,145.0,135.0,140.0,11100,1
09/07/2010,140.0,150.0,135.0,142.5,10925,1
09/14/2010,142.5,150.0,135.0,142.5,8350,1
09/21/2010,142.5,150.0,135.0,142.5,3550,1
09/28/2010,142.5,152.0,140.0,146.0,2475,1
10/05/2010,146.0,150.0,138.0,144.0,1985,1
10/12/2010,144.0,155.0,138.0,146.5,1825,1
10/19/2010,146.5,157.0,145.0,151.0,7500,1
10/26/2010,151.0,160.0,149.0,154.5,1150,1
11/02/2010,154.5,160.0,150.0,155.0,1675,1
11/09/2010,155.0,160.0,149.0,154.5,1100,1
11/16/2010,154.5,160.0,150.0,155.0,975,1
11/23/2010,155.0,155.0,155.0,155.0,350,1
11/30/2010,155.0,165.0,160.0,162.5,400,1
12/07/2010,162.5,175.0,165.0,170.0,900,1
12/14/2010,170.0,170.0,170.0,170.0,450,1
12/21/2010,170.0,175.0,170.0,172.5,1050,1
12/28/2010,172.5,175.0,170.0,172.5,1,1
01/04/2011,172.5,175.0,170.0,172.5,1350,1
01/11/2011,172.5,180.0,170.0,175.0,650,1
01/18/2011,175.0,185.0,175.0,180.0,700,1
01/25/2011,180.0,190.0,180.0,185.0,750,1
02/01/2011,185.0,190.0,185.0,187.5,1500,1
02/08/2011,187.5,190.0,185.0,187.5,1,1
02/15/2011,187.5,200.0,190.0,195.0,1000,1
02/22/2011,195.0,200.0,190.0,195.0,200,1
03/01/2011,195.0,210.0,190.0,200.0,600,1
03/08/2011,200.0,210.0,190.0,200.0,1,1
03/15/2011,200.0,210.0,190.0,200.0,1,1
03/22/2011,200.0,210.0,190.0,200.0,1,1
03/29/2011,200.0,250.0,225.0,237.5,325,1
04/05/2011,237.5,250.0,225.0,237.5,1,1
04/12/2011,237.5,250.0,225.0,237.5,1,1
04/19/2011,237.5,225.0,225.0,225.0,300,1
04/26/2011,225.0,230.0,205.0,217.5,500,1
05/03/2011,217.5,240.0,215.0,227.5,500,1
05/10/2011,227.5,240.0,225.0,232.5,675,1
05/17/2011,232.5,240.0,225.0,232.5,1,1
05/24/2011,232.5,240.0,225.0,232.5,1,1
05/31/2011,232.5,230.0,225.0,227.5,530,1
06/07/2011,227.5,250.0,230.0,240.0,1900,1
06/14/2011,240.0,260.0,240.0,250.0,3350,1
06/21/2011,250.0,260.0,240.0,250.0,1,1
06/28/2011,250.0,255.0,240.0,247.5,2450,1
07/05/2011,247.5,265.0,240.0,252.5,5240,1
07/12/2011,252.5,265.0,250.0,257.5,3350,1
07/19/2011,257.5,265.0,255.0,260.0,4940,1
07/26/2011,260.0,265.0,250.0,257.5,9465,1
08/02/2011,257.5,265.0,249.0,257.0,7780,1
08/09/2011,257.0,270.0,255.0,262.5,10690,1
08/16/2011,262.5,275.0,255.0,265.0,5960,1
08/23/2011,265.0,275.0,255.0,265.0,6643,1
08/30/2011,265.0,275.0,255.0,265.0,6405,1
09/06/2011,265.0,275.0,255.0,265.0,6899,1
09/13/2011,265.0,275.0,260.0,267.5,4070,1
09/20/2011,267.5,275.0,260.0,267.5,3800,1
09/27/2011,267.5,277.0,260.0,268.5,4950,1
10/04/2011,268.5,275.0,265.0,270.0,3457,1
10/11/2011,270.0,280.0,265.0,272.5,1600,1
10/18/2011,272.5,275.0,260.0,267.5,2316,1
10/25/2011,267.5,270.0,260.0,265.0,1000,1
11/01/2011,265.0,275.0,258.0,266.5,1025,1
11/08/2011,266.5,265.0,250.0,257.5,1350,1
11/15/2011,257.5,260.0,250.0,255.0,350,1
11/22/2011,255.0,260.0,245.0,252.5,400,1
11/29/2011,252.5,265.0,240.0,252.5,100,1
12/06/2011,252.5,260.0,245.0,252.5,600,1
12/13/2011,252.5,265.0,260.0,262.5,550,1
12/20/2011,262.5,265.0,260.0,262.5,1,1
12/27/2011,262.5,280.0,280.0,280.0,125,1
01/03/2012,280.0,280.0,280.0,280.0,1,1
01/10/2012,280.0,280.0,277.0,278.5,400,1
01/17/2012,278.5,280.0,277.0,278.5,1,1
01/24/2012,278.5,270.0,260.0,265.0,175,1
01/31/2012,265.0,285.0,270.0,277.5,500,1
02/07/2012,277.5,285.0,275.0,280.0,1000,1
02/14/2012,280.0,285.0,275.0,280.0,1,1
02/21/2012,280.0,290.0,265.0,277.5,100,1
02/28/2012,277.5,270.0,250.0,260.0,1300,1
03/06/2012,260.0,270.0,250.0,260.0,1,1
03/13/2012,260.0,270.0,250.0,260.0,2800,1
03/20/2012,260.0,277.0,260.0,268.5,250,1
03/27/2012,268.5,270.0,267.0,268.5,225,1
04/03/2012,268.5,270.0,267.0,268.5,1,1
04/10/2012,268.5,270.0,260.0,265.0,900,1
04/17/2012,265.0,260.0,260.0,260.0,50,1
04/24/2012,260.0,270.0,255.0,262.5,150,1
05/01/2012,262.5,260.0,250.0,255.0,350,1
05/08/2012,255.0,250.0,230.0,240.0,350,1
05/15/2012,240.0,240.0,222.0,231.0,3550,1
05/22/2012,231.0,235.0,220.0,227.5,2150,1
05/29/2012,227.5,235.0,215.0,225.0,4600,1
06/05/2012,225.0,225.0,200.0,212.5,4275,1
06/12/2012,212.5,215.0,195.0,205.0,4150,1
06/19/2012,205.0,215.0,200.0,207.5,4175,1
06/26/2012,207.5,215.0,200.0,207.5,8625,1
07/03/2012,207.5,215.0,200.0,207.5,8825,1
07/10/2012,207.5,210.0,200.0,205.0,9350,1
07/17/2012,205.0,210.0,200.0,205.0,8330,1
07/24/2012,205.0,220.0,205.0,212.5,6497,1
07/31/2012,212.5,225.0,210.0,217.5,7064,1
08/07/2012,217.5,230.0,213.0,221.5,10500,1
08/14/2012,221.5,225.0,220.0,222.5,6363,1
08/21/2012,222.5,230.0,220.0,225.0,11312,1
08/28/2012,225.0,230.0,219.0,224.5,8300,1
09/04/2012,224.5,230.0,220.0,225.0,9925,1
09/11/2012,225.0,230.0,220.0,225.0,3175,1
09/18/2012,225.0,235.0,220.0,227.5,3400,1
09/25/2012,227.5,230.0,220.0,225.0,3022,1
10/02/2012,225.0,230.0,220.0,225.0,1,1
10/09/2012,225.0,230.0,217.0,223.5,2975,1
10/16/2012,223.5,230.0,220.0,225.0,2025,1
10/23/2012,225.0,225.0,215.0,220.0,775,1
10/30/2012,220.0,230.0,215.0,222.5,1575,1
11/06/2012,222.5,230.0,215.0,222.5,1700,1
11/13/2012,222.5,230.0,220.0,225.0,375,1
11/20/2012,225.0,230.0,220.0,225.0,325,1
11/27/2012,225.0,210.0,200.0,205.0,500,1
12/04/2012,205.0,230.0,220.0,225.0,950,1
12/11/2012,225.0,230.0,220.0,225.0,1,1
12/18/2012,225.0,230.0,220.0,225.0,600,1
12/24/2012,225.0,240.0,220.0,230.0,650,1
12/31/2012,230.0,240.0,220.0,230.0,1,1
01/08/2013,230.0,235.0,230.0,232.5,675,1
01/15/2013,232.5,245.0,225.0,235.0,1300,1
01/22/2013,235.0,238.0,225.0,231.5,1375,1
01/29/2013,231.5,240.0,228.0,234.0,3450,1
02/05/2013,234.0,235.0,230.0,232.5,200,1
02/12/2013,232.5,235.0,225.0,230.0,950,1
02/19/2013,230.0,230.0,225.0,227.5,675,1
02/26/2013,227.5,230.0,225.0,227.5,150,1
03/05/2013,227.5,230.0,230.0,230.0,200,1
03/12/2013,230.0,230.0,222.0,226.0,250,1
03/19/2013,226.0,230.0,230.0,230.0,225,1
03/26/2013,230.0,230.0,220.0,225.0,350,1
04/02/2013,225.0,225.0,225.0,225.0,50,1
04/09/2013,225.0,225.0,225.0,225.0,1,1
04/16/2013,225.0,225.0,225.0,225.0,50,1
04/23/2013,225.0,230.0,225.0,227.5,2400,1
04/30/2013,227.5,230.0,228.0,229.0,1230,1
05/07/2013,229.0,230.0,225.0,227.5,2166,1
05/14/2013,227.5,238.0,220.0,229.0,4100,1
05/21/2013,229.0,233.0,220.0,226.5,2000,1
05/28/2013,226.5,232.0,225.0,228.5,11100,1
06/04/2013,228.5,235.0,220.0,227.5,3265,1
06/11/2013,227.5,240.0,225.0,232.5,4063,1
06/18/2013,232.5,240.0,225.0,232.5,3822,1
06/25/2013,232.5,240.0,230.0,235.0,3975,1
07/02/2013,235.0,240.0,225.0,232.5,7514,1
07/09/2013,232.5,240.0,225.0,232.5,6137,1
07/16/2013,232.5,240.0,225.0,232.5,6350,1
07/23/2013,232.5,240.0,225.0,232.5,12607,1
07/30/2013,232.5,240.0,227.0,233.5,9250,1
08/06/2013,233.5,240.0,225.0,232.5,9375,1
08/13/2013,232.5,236.0,220.0,228.0,6775,1
08/20/2013,228.0,235.0,220.0,227.5,6800,1
08/27/2013,227.5,235.0,220.0,227.5,3000,1
09/03/2013,227.5,230.0,220.0,225.0,3175,1
09/10/2013,225.0,228.0,220.0,224.0,2400,1
09/17/2013,224.0,225.0,215.0,220.0,2525,1
09/24/2013,220.0,225.0,215.0,220.0,1500,1
10/01/2013,220.0,225.0,215.0,220.0,825,1
10/08/2013,220.0,220.0,215.0,217.5,1200,1
10/15/2013,217.5,215.0,215.0,215.0,200,1
10/22/2013,215.0,225.0,215.0,220.0,525,1
10/29/2013,220.0,220.0,215.0,217.5,1300,1
11/05/2013,217.5,220.0,215.0,217.5,450,1
11/12/2013,217.5,220.0,215.0,217.5,1,1
11/19/2013,217.5,225.0,210.0,217.5,500,1
11/26/2013,217.5,230.0,215.0,222.5,800,1
12/03/2013,222.5,230.0,215.0,222.5,1,1
12/10/2013,222.5,240.0,225.0,232.5,1550,1
12/17/2013,232.5,240.0,225.0,232.5,1,1
12/24/2013,232.5,240.0,230.0,235.0,1425,1
12/31/2013,235.0,240.0,230.0,235.0,1,1
01/07/2014,235.0,250.0,240.0,245.0,2900,1
01/14/2014,245.0,255.0,245.0,250.0,600,1
01/21/2014,250.0,255.0,245.0,250.0,1750,1
01/28/2014,250.0,260.0,245.0,252.5,640,1
02/04/2014,252.5,270.0,245.0,257.5,1850,1
02/11/2014,257.5,270.0,265.0,267.5,350,1
02/18/2014,267.5,280.0,255.0,267.5,2800,1
02/25/2014,267.5,285.0,270.0,277.5,1450,1
03/04/2014,277.5,285.0,270.0,277.5,1000,1
03/11/2014,277.5,280.0,265.0,272.5,1400,1
03/18/2014,272.5,280.0,270.0,275.0,2290,1
03/25/2014,275.0,280.0,265.0,272.5,1100,1
04/01/2014,272.5,280.0,270.0,275.0,1575,1
04/08/2014,275.0,280.0,275.0,277.5,1450,1
04/15/2014,277.5,300.0,280.0,290.0,425,1
04/22/2014,290.0,290.0,275.0,282.5,775,1
04/29/2014,282.5,280.0,280.0,280.0,700,1
05/06/2014,280.0,295.0,280.0,287.5,200,1
05/13/2014,287.5,290.0,275.0,282.5,1250,1
05/20/2014,282.5,310.0,285.0,297.5,1375,1
05/27/2014,297.5,310.0,280.0,295.0,450,1
06/03/2014,295.0,310.0,290.0,300.0,2125,1
06/10/2014,300.0,300.0,290.0,295.0,3025,1
06/17/2014,295.0,308.0,290.0,299.0,2930,1
06/24/2014,299.0,300.0,282.0,291.0,2530,1
07/01/2014,291.0,310.0,282.0,296.0,3325,1
07/08/2014,296.0,300.0,289.0,294.5,2050,1
07/15/2014,294.5,300.0,280.0,290.0,8175,1
07/22/2014,290.0,320.0,295.0,307.5,2925,1
07/29/2014,307.5,280.0,265.0,272.5,9517,1
08/05/2014,272.5,280.0,250.0,265.0,6525,1
08/12/2014,265.0,260.0,235.0,247.5,7825,1
08/19/2014,247.5,255.0,235.0,245.0,5175,1
08/26/2014,245.0,250.0,235.0,242.5,8225,1
09/02/2014,242.5,245.0,230.0,237.5,5475,1
09/09/2014,237.5,245.0,230.0,237.5,3775,1
09/16/2014,237.5,235.0,228.0,231.5,1600,1
09/23/2014,231.5,240.0,225.0,232.5,4125,1
09/30/2014,232.5,240.0,225.0,232.5,1725,1
10/07/2014,232.5,240.0,230.0,235.0,4800,1
10/14/2014,235.0,230.0,225.0,227.5,1350,1
10/21/2014,227.5,230.0,220.0,225.0,2300,1
10/28/2014,225.0,230.0,225.0,227.5,575,1
11/04/2014,227.5,230.0,220.0,225.0,1600,1
11/11/2014,225.0,227.0,220.0,223.5,950,1
11/18/2014,223.5,233.0,225.0,229.0,525,1
11/25/2014,229.0,230.0,225.0,227.5,1300,1
12/02/2014,227.5,230.0,225.0,227.5,1,1
12/09/2014,227.5,225.0,225.0,225.0,200,1
12/16/2014,225.0,225.0,225.0,225.0,1,1
12/23/2014,225.0,220.0,220.0,220.0,200,1
12/30/2014,220.0,220.0,220.0,220.0,1,1
01/06/2015,220.0,220.0,220.0,220.0,1,1
01/13/2015,220.0,220.0,215.0,217.5,1482,1
01/20/2015,217.5,220.0,205.0,212.5,900,1
01/27/2015,212.5,210.0,200.0,205.0,1150,1
02/03/2015,205.0,215.0,205.0,210.0,250,1
02/10/2015,210.0,215.0,205.0,210.0,400,1
02/17/2015,210.0,215.0,190.0,202.5,1100,1
02/24/2015,202.5,215.0,200.0,207.5,575,1
03/03/2015,207.5,200.0,200.0,200.0,50,1
03/10/2015,200.0,205.0,185.0,195.0,2050,1
03/17/2015,195.0,205.0,180.0,192.5,3507,1
03/24/2015,192.5,200.0,190.0,195.0,800,1
03/31/2015,195.0,210.0,185.0,197.5,1230,1
04/07/2015,197.5,210.0,205.0,207.5,900,1
04/14/2015,207.5,210.0,205.0,207.5,1100,1
04/21/2015,207.5,210.0,195.0,202.5,2000,1
04/28/2015,202.5,210.0,195.0,202.5,4450,1
05/05/2015,202.5,210.0,210.0,210.0,3100,1
05/12/2015,210.0,210.0,200.0,205.0,1600,1
05/19/2015,205.0,210.0,205.0,207.5,2050,1
05/26/2015,207.5,210.0,205.0,207.5,1000,1
06/02/2015,207.5,210.0,195.0,202.5,1950,1
06/09/2015,202.5,200.0,195.0,197.5,1450,1
06/16/2015,197.5,206.0,190.0,198.0,630,1
06/23/2015,198.0,210.0,190.0,200.0,325,1
06/30/2015,200.0,205.0,185.0,195.0,2275,1
07/07/2015,195.0,203.0,180.0,191.5,4965,1
07/14/2015,191.5,185.0,170.0,177.5,6105,1
07/21/2015,177.5,183.0,165.0,174.0,12125,1
07/28/2015,174.0,183.0,165.0,174.0,12125,1
08/04/2015,174.0,175.0,160.0,167.5,3340,1
08/11/2015,167.5,175.0,160.0,167.5,11000,1
08/18/2015,167.5,178.0,160.0,169.0,6200,1
08/25/2015,169.0,175.0,155.0,165.0,5025,1
09/01/2015,165.0,170.0,155.0,162.5,6525,1
09/08/2015,162.5,170.0,155.0,162.5,6140,1
09/15/2015,162.5,165.0,155.0,160.0,2825,1
09/22/2015,160.0,165.0,150.0,157.5,2315,1
09/29/2015,157.5,165.0,155.0,160.0,1250,1
10/06/2015,160.0,165.0,150.0,157.5,2375,1
10/13/2015,157.5,165.0,150.0,157.5,1625,1
10/20/2015,157.5,160.0,150.0,155.0,475,1
10/27/2015,155.0,160.0,155.0,157.5,1000,1
11/03/2015,157.5,155.0,150.0,152.5,1800,1
11/10/2015,152.5,155.0,155.0,155.0,100,1
11/17/2015,155.0,155.0,150.0,152.5,3500,1
11/24/2015,152.5,155.0,150.0,152.5,200,1
12/01/2015,152.5,155.0,150.0,152.5,200,1
12/08/2015,152.5,165.0,155.0,160.0,2400,1
12/15/2015,160.0,165.0,155.0,160.0,2800,1
12/22/2015,160.0,165.0,155.0,160.0,350,1
12/29/2015,160.0,165.0,155.0,160.0,1,1
01/05/2016,160.0,165.0,155.0,160.0,1,1
01/12/2016,160.0,160.0,150.0,155.0,450,1
01/19/2016,155.0,170.0,150.0,160.0,2625,1
01/26/2016,160.0,160.0,155.0,157.5,1000,1
02/02/2016,157.5,170.0,145.0,157.5,1500,1
02/09/2016,157.5,160.0,155.0,157.5,1225,1
02/16/2016,157.5,160.0,150.0,155.0,550,1
02/23/2016,155.0,160.0,150.0,155.0,550,1
03/01/2016,155.0,160.0,150.0,155.0,8125,1
03/08/2016,155.0,155.0,155.0,155.0,200,1
03/15/2016,155.0,160.0,148.0,154.0,2850,1
03/22/2016,154.0,165.0,145.0,155.0,2200,1
03/29/2016,155.0,160.0,155.0,157.5,600,1
04/05/2016,157.5,160.0,150.0,155.0,650,1
04/12/2016,155.0,160.0,146.0,153.0,4750,1
04/19/2016,153.0,155.0,145.0,150.0,625,1
04/26/2016,150.0,145.0,135.0,140.0,300,1
05/03/2016,140.0,140.0,140.0,140.0,200,1
05/10/2016,140.0,155.0,130.0,142.5,475,1
05/17/2016,142.5,150.0,140.0,145.0,500,1
05/24/2016,145.0,135.0,120.0,127.5,800,1
05/31/2016,127.5,135.0,120.0,127.5,3285,1
06/07/2016,127.5,135.0,120.0,127.5,2425,1
06/14/2016,127.5,135.0,120.0,127.5,2225,1
06/21/2016,127.5,138.0,122.0,130.0,1125,1
06/28/2016,130.0,135.0,125.0,130.0,2200,1
07/05/2016,130.0,138.0,125.0,131.5,7575,1
07/12/2016,131.5,140.0,125.0,132.5,7750,1
07/19/2016,132.5,140.0,125.0,132.5,2770,1
07/26/2016,132.5,145.0,125.0,135.0,7245,1
08/02/2016,135.0,150.0,130.0,140.0,13775,1
08/09/2016,140.0,125.0,110.0,117.5,2000,1
08/16/2016,117.5,155.0,130.0,142.5,6735,1
08/23/2016,142.5,150.0,135.0,142.5,15125,1
08/30/2016,142.5,150.0,140.0,145.0,7000,1
09/06/2016,145.0,150.0,135.0,142.5,10400,1
09/13/2016,142.5,145.0,140.0,142.5,5650,1
09/20/2016,142.5,150.0,140.0,145.0,1775,1
09/27/2016,145.0,150.0,140.0,145.0,1825,1
10/04/2016,145.0,145.0,135.0,140.0,1925,1
10/11/2016,140.0,1509.0,140.0,824.5,2500,1
10/18/2016,824.5,150.0,137.0,143.5,1160,1
10/25/2016,143.5,150.0,135.0,142.5,1050,1
11/01/2016,142.5,150.0,140.0,145.0,700,1
11/08/2016,145.0,155.0,140.0,147.5,950,1
11/15/2016,147.5,155.0,140.0,147.5,1950,1
11/22/2016,147.5,150.0,140.0,145.0,725,1
11/29/2016,145.0,150.0,140.0,145.0,725,1
12/06/2016,145.0,155.0,145.0,150.0,1625,1
12/13/2016,150.0,155.0,145.0,150.0,2000,1
12/20/2016,150.0,160.0,147.0,153.5,1450,1
12/27/2016,153.5,160.0,147.0,153.5,1450,1
01/03/2017,153.5,160.0,155.0,157.5,150,1
01/10/2017,157.5,172.0,172.0,172.0,100,1
01/17/2017,172.0,170.0,160.0,165.0,2200,1
01/24/2017,165.0,170.0,160.0,165.0,775,1
01/31/2017,165.0,170.0,165.0,167.5,200,1
02/07/2017,167.5,170.0,160.0,165.0,400,1
02/14/2017,165.0,170.0,165.0,167.5,75,1
02/21/2017,167.5,170.0,163.0,166.5,925,1
02/28/2017,166.5,170.0,165.0,167.5,700,1
03/07/2017,167.5,170.0,165.0,167.5,1,1
03/14/2017,167.5,170.0,165.0,167.5,1300,1
03/21/2017,167.5,185.0,175.0,180.0,700,1
03/28/2017,180.0,195.0,170.0,182.5,925,1
04/04/2017,182.5,185.0,175.0,180.0,2000,1
04/11/2017,180.0,180.0,175.0,177.5,250,1
04/18/2017,177.5,180.0,175.0,177.5,1,1
04/25/2017,177.5,180.0,175.0,177.5,1100,1
05/02/2017,177.5,185.0,165.0,175.0,175,1
05/09/2017,175.0,180.0,170.0,175.0,1750,1
05/16/2017,175.0,180.0,170.0,175.0,625,1
05/23/2017,175.0,195.0,170.0,182.5,850,1
05/30/2017,182.5,195.0,170.0,182.5,2613,1
06/06/2017,182.5,185.0,170.0,177.5,750,1
06/13/2017,177.5,185.0,176.0,180.5,475,1
06/20/2017,180.5,185.0,165.0,175.0,2025,1
06/27/2017,175.0,195.0,164.0,179.5,2350,1
07/03/2017,179.5,185.0,170.0,177.5,1490,1
07/11/2017,177.5,190.0,170.0,180.0,3400,1
07/18/2017,180.0,180.0,170.0,175.0,675,1
07/25/2017,175.0,180.0,165.0,172.5,5150,1
08/01/2017,172.5,180.0,165.0,172.5,5150,1
08/08/2017,172.5,190.0,175.0,182.5,8125,1
08/15/2017,182.5,188.0,175.0,181.5,3225,1
08/22/2017,181.5,185.0,175.0,180.0,4000,1
08/29/2017,180.0,188.0,175.0,181.5,2800,1
09/05/2017,181.5,190.0,175.0,182.5,3450,1
09/12/2017,182.5,190.0,175.0,182.5,650,1
09/19/2017,182.5,190.0,175.0,182.5,2575,1
09/26/2017,182.5,185.0,175.0,180.0,700,1
10/03/2017,180.0,190.0,175.0,182.5,1325,1
10/10/2017,182.5,185.0,180.0,182.5,550,1
10/17/2017,182.5,190.0,180.0,185.0,425,1
10/24/2017,185.0,190.0,180.0,185.0,600,1
10/31/2017,185.0,190.0,180.0,185.0,350,1
11/07/2017,185.0,190.0,185.0,187.5,1100,1
11/14/2017,187.5,190.0,185.0,187.5,500,1
11/21/2017,187.5,190.0,190.0,190.0,150,1
11/28/2017,190.0,200.0,185.0,192.5,510,1
12/05/2017,192.5,205.0,205.0,205.0,1200,1
